Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
905129,25242,66690,6/20/2023 17:33,6/20/2023 20:15,20.55,229.27,Trickle,Interrupted
905130,18250,65249,6/19/2024 19:45,6/19/2024 22:19,45.01,834.57,Trickle,Completed
905131,23714,60210,10/29/2024 0:09,10/29/2024 2:33,33.05,650.48,Fast,Scheduled
905132,20333,50367,10/6/2023 22:21,10/7/2023 1:04,45.51,757.93,Trickle,Scheduled
905133,14004,55490,9/3/2023 10:55,9/3/2023 12:18,6.41,145.96,Trickle,Completed
905134,10968,57691,4/29/2024 22:20,4/30/2024 0:20,13.7,201.17,Normal,Completed
905135,17615,55896,12/26/2024 12:32,12/26/2024 14:08,31.06,659.58,Normal,Completed
905136,20289,60371,10/25/2024 15:35,10/25/2024 16:20,51.31,694.04,Fast,Interrupted
905137,25842,62571,2/16/2024 0:39,2/16/2024 1:59,49.43,659.52,Normal,Interrupted
905138,25784,57421,4/15/2023 2:02,4/15/2023 4:13,42.69,658.55,Normal,Completed
905139,24660,56517,6/14/2023 16:22,6/14/2023 18:52,22.1,419.29,Normal,Completed
905140,22674,61178,3/3/2025 8:29,3/3/2025 11:19,34.56,676.11,Trickle,Scheduled
905141,17565,54438,2/26/2024 15:03,2/26/2024 16:47,19.57,231.33,Trickle,Scheduled
905142,12290,59833,10/9/2023 4:35,10/9/2023 6:13,17.15,281.54,Trickle,Interrupted
905143,27464,59070,10/27/2023 9:46,10/27/2023 12:29,5.61,66.05,Normal,Completed
905144,17804,65571,5/25/2023 23:17,5/26/2023 0:13,56.06,659.47,Trickle,Completed
905145,12646,66481,3/21/2025 21:10,3/21/2025 23:22,10.67,156.2,Fast,Interrupted
905146,11374,60629,6/20/2024 6:43,6/20/2024 8:53,17.72,365.85,Fast,Completed
905147,19302,51470,11/9/2024 20:20,11/9/2024 23:09,35.94,577.77,Fast,Interrupted
905148,29399,50198,11/26/2023 15:19,11/26/2023 16:12,5.12,75.42,Fast,Scheduled
905149,16507,63380,10/4/2023 5:17,10/4/2023 6:04,25.03,308.71,Trickle,Scheduled
905150,15987,66213,8/9/2024 7:46,8/9/2024 10:27,50.69,605.35,Trickle,Scheduled
905151,26433,58204,5/8/2023 6:58,5/8/2023 9:36,36.78,762.26,Fast,Scheduled
905152,26825,54805,1/11/2023 12:29,1/11/2023 14:38,53.65,1252.02,Trickle,Interrupted
905153,26124,56704,5/25/2024 5:24,5/25/2024 6:16,33.12,341.61,Normal,Interrupted
905154,26686,66225,11/21/2023 1:05,11/21/2023 1:54,58.48,782.66,Trickle,Completed
905155,11677,62846,5/13/2023 2:07,5/13/2023 2:51,24.2,481.08,Normal,Scheduled
905156,15664,55324,6/6/2024 20:21,6/6/2024 23:12,39.05,422.31,Fast,Interrupted
905157,14398,59217,7/7/2023 11:11,7/7/2023 13:36,38.86,905.95,Fast,Completed
905158,29099,52576,9/12/2023 22:01,9/13/2023 0:34,47.91,506.93,Trickle,Interrupted
905159,23884,62588,11/5/2024 8:41,11/5/2024 10:27,26.56,425.75,Fast,Interrupted
905160,24762,62164,7/19/2024 16:13,7/19/2024 17:37,22.13,474.56,Normal,Scheduled
905161,25719,63163,6/23/2023 8:56,6/23/2023 10:30,28.49,685.13,Fast,Scheduled
905162,20440,69333,5/27/2023 17:51,5/27/2023 19:37,6.56,111.61,Fast,Scheduled
905163,21202,56771,2/14/2023 20:10,2/14/2023 21:06,19.81,256.69,Fast,Completed
905164,26530,57525,2/25/2024 20:41,2/25/2024 22:50,49.32,623.54,Trickle,Scheduled
905165,27247,52872,8/31/2024 3:35,8/31/2024 5:28,20.99,398.13,Normal,Scheduled
905166,13041,56823,5/27/2024 6:41,5/27/2024 8:36,35.69,672.38,Fast,Completed
905167,13236,68212,8/22/2024 21:46,8/22/2024 23:50,56.92,1002.51,Trickle,Interrupted
905168,15425,69328,4/12/2024 12:23,4/12/2024 14:09,40.91,840.99,Normal,Completed
905169,26244,61193,7/1/2024 15:05,7/1/2024 15:44,49.17,1122.93,Normal,Interrupted
905170,24780,56204,3/6/2024 13:56,3/6/2024 15:00,49.74,704.6,Trickle,Scheduled
905171,13152,65597,12/26/2023 16:52,12/26/2023 18:41,17.1,189.53,Fast,Scheduled
905172,28939,54561,1/15/2024 1:03,1/15/2024 3:20,45.53,1052.64,Fast,Scheduled
905173,21805,56196,2/14/2024 5:24,2/14/2024 7:44,33.01,707.92,Trickle,Scheduled
905174,19030,67080,5/31/2024 17:27,5/31/2024 18:19,39.86,868.93,Fast,Interrupted
905175,18611,55570,3/6/2025 21:52,3/7/2025 0:28,56.31,1044.76,Fast,Scheduled
905176,19414,60019,8/14/2023 20:23,8/14/2023 22:12,54.1,809.09,Normal,Completed
905177,19500,62963,8/15/2024 11:52,8/15/2024 12:41,28.3,626.04,Fast,Scheduled
905178,12631,68812,5/17/2023 10:50,5/17/2023 11:57,51.38,1233.91,Trickle,Completed
905179,21634,50511,5/5/2023 21:39,5/6/2023 0:12,6.58,88.08,Normal,Scheduled
905180,22745,57357,5/12/2023 19:43,5/12/2023 20:51,49.54,510.27,Fast,Scheduled
905181,17750,59409,11/4/2023 17:57,11/4/2023 20:03,55.28,665.18,Trickle,Completed
905182,20347,53197,4/6/2024 4:59,4/6/2024 7:14,20.32,278.18,Normal,Scheduled
905183,23716,63121,3/17/2025 8:04,3/17/2025 8:35,47.22,1074.74,Trickle,Interrupted
905184,14683,58144,12/26/2023 11:12,12/26/2023 13:24,37.57,381.99,Fast,Completed
905185,17196,59523,4/21/2023 14:05,4/21/2023 14:44,20,206.36,Normal,Interrupted
905186,25606,58388,11/22/2023 20:24,11/22/2023 23:05,49.5,1189.92,Fast,Scheduled
905187,20921,57099,10/9/2023 15:48,10/9/2023 17:30,51.19,541.04,Trickle,Scheduled
905188,16916,54781,8/18/2023 8:58,8/18/2023 9:32,38.6,415.31,Trickle,Scheduled
905189,24022,63070,7/1/2024 5:54,7/1/2024 8:52,20.02,225.32,Normal,Scheduled
905190,12344,62144,7/18/2023 3:59,7/18/2023 6:17,11.35,147.78,Trickle,Interrupted
905191,10149,51634,9/13/2024 19:13,9/13/2024 20:17,52.5,1100.79,Trickle,Interrupted
905192,25569,54381,12/31/2023 9:13,12/31/2023 10:01,23.48,337.63,Normal,Scheduled
905193,28266,56092,4/12/2025 17:33,4/12/2025 18:50,34.6,581.45,Trickle,Interrupted
905194,14465,57557,4/7/2024 15:03,4/7/2024 17:54,44.85,1048.89,Trickle,Completed
905195,10917,69943,3/23/2024 8:54,3/23/2024 10:42,54.87,1232.53,Trickle,Interrupted
905196,17080,66981,1/25/2025 8:48,1/25/2025 10:26,15.07,175.57,Fast,Completed
905197,13676,55427,3/4/2023 12:39,3/4/2023 14:54,40.49,556.62,Normal,Completed
905198,13475,53625,3/5/2024 5:02,3/5/2024 6:38,14.82,165.12,Fast,Completed
905199,15780,50867,12/26/2023 3:16,12/26/2023 4:15,57.74,1382.82,Normal,Interrupted
905200,21009,63985,5/25/2023 9:26,5/25/2023 11:20,35.2,484.52,Trickle,Scheduled
905201,20429,62699,3/16/2025 18:11,3/16/2025 20:51,53.82,1224.47,Fast,Scheduled
905202,14448,51679,9/12/2023 18:33,9/12/2023 21:03,39.44,766.84,Fast,Scheduled
905203,17167,65283,6/9/2024 14:03,6/9/2024 14:49,13.13,174.19,Normal,Scheduled
905204,14576,68495,2/6/2024 20:34,2/6/2024 21:31,42.18,788.96,Normal,Scheduled
905205,16981,56743,12/12/2023 12:55,12/12/2023 14:43,37.17,418.06,Trickle,Scheduled
905206,12131,62649,10/12/2023 23:00,10/12/2023 23:40,59.48,1157.13,Trickle,Interrupted
905207,21952,68799,5/19/2024 14:48,5/19/2024 16:57,28.49,434.81,Fast,Scheduled
905208,21447,67827,1/21/2023 23:37,1/22/2023 0:17,22.89,408.45,Normal,Interrupted
905209,20529,61038,9/22/2024 5:09,9/22/2024 6:00,38.45,771.7,Normal,Scheduled
905210,14416,65813,12/21/2024 11:21,12/21/2024 12:54,59.11,1182.95,Fast,Completed
905211,13034,53740,6/8/2023 4:04,6/8/2023 5:45,11.25,189.55,Fast,Interrupted
905212,23644,54394,11/19/2024 10:17,11/19/2024 11:41,20.6,368.97,Normal,Completed
905213,14660,62769,7/11/2023 9:37,7/11/2023 10:51,56.12,1048.85,Normal,Completed
905214,19050,50926,3/7/2025 2:06,3/7/2025 2:51,41.84,423.64,Normal,Completed
905215,20400,66674,6/15/2024 9:40,6/15/2024 12:21,24.93,505.12,Trickle,Interrupted
905216,29523,53974,12/2/2023 10:14,12/2/2023 11:53,39.64,823.92,Trickle,Interrupted
905217,16786,53475,1/8/2024 23:02,1/9/2024 0:44,50.07,1172.61,Normal,Scheduled
905218,27022,50761,8/9/2024 18:16,8/9/2024 19:28,23.89,480.49,Trickle,Completed
905219,20029,52608,6/4/2024 14:24,6/4/2024 16:10,37.42,797.18,Normal,Completed
905220,13335,61580,7/9/2024 20:52,7/9/2024 22:07,31.66,520.76,Normal,Interrupted
905221,20467,67518,3/5/2025 0:37,3/5/2025 2:08,47.64,635.98,Normal,Completed
905222,21585,59307,12/1/2023 21:00,12/1/2023 23:56,58.66,865.95,Fast,Interrupted
905223,25090,62973,3/3/2024 20:03,3/3/2024 21:57,20.41,477.57,Normal,Interrupted
905224,23846,60789,11/10/2023 6:20,11/10/2023 8:52,33.43,467.13,Trickle,Interrupted
905225,23303,65385,4/21/2024 0:22,4/21/2024 1:36,12.16,276.25,Normal,Scheduled
905226,18419,62369,1/13/2024 18:27,1/13/2024 20:42,17.37,233.81,Normal,Completed
905227,21913,65681,8/30/2024 19:17,8/30/2024 20:14,51.73,840.92,Normal,Completed
905228,27632,68299,3/13/2024 3:10,3/13/2024 4:33,26.95,607.57,Fast,Completed
905229,20806,50803,5/18/2023 8:39,5/18/2023 11:05,8.89,167.68,Fast,Completed
905230,21630,63796,10/10/2024 9:32,10/10/2024 11:12,31.84,530.82,Trickle,Interrupted
905231,12764,52960,9/4/2023 15:53,9/4/2023 16:41,25.25,362.76,Normal,Interrupted
905232,16468,59046,1/23/2023 3:08,1/23/2023 5:40,35.41,628.35,Fast,Scheduled
905233,17219,61713,8/31/2023 18:45,8/31/2023 21:21,58.95,1083.75,Normal,Scheduled
905234,26708,61871,2/20/2025 1:32,2/20/2025 4:26,7.36,183.71,Fast,Scheduled
905235,19398,57000,2/20/2023 13:41,2/20/2023 14:16,50.65,895.39,Fast,Completed
905236,27705,63582,3/17/2023 19:44,3/17/2023 20:44,32.85,577.81,Fast,Interrupted
905237,26661,56620,8/16/2023 10:00,8/16/2023 10:45,51.55,698.47,Fast,Completed
905238,13492,68326,9/22/2023 6:52,9/22/2023 7:31,22.55,475.86,Trickle,Completed
905239,12535,56814,8/18/2023 10:43,8/18/2023 11:56,12.67,279.04,Normal,Scheduled
905240,23239,65036,6/4/2024 1:52,6/4/2024 4:06,57.12,615.36,Normal,Interrupted
905241,27749,50818,2/27/2024 23:26,2/27/2024 23:57,18.88,311.76,Trickle,Scheduled
905242,13049,61097,6/8/2024 17:49,6/8/2024 18:26,41.18,775.79,Trickle,Scheduled
905243,27825,66900,5/16/2024 23:38,5/17/2024 0:09,47.75,1041.47,Normal,Completed
905244,10911,55146,9/16/2024 2:11,9/16/2024 3:40,20.58,416.63,Normal,Completed
905245,18560,63518,6/11/2023 19:55,6/11/2023 21:59,11.76,139,Normal,Interrupted
905246,10567,57459,9/14/2024 22:49,9/14/2024 23:27,15.33,375.17,Fast,Scheduled
905247,14883,59450,5/31/2024 19:29,5/31/2024 20:24,16.65,336.04,Fast,Completed
905248,29524,52697,1/13/2023 9:01,1/13/2023 11:35,42.67,787.65,Fast,Completed
905249,12212,51566,1/26/2023 16:24,1/26/2023 17:51,23,282.18,Fast,Completed
905250,22291,68214,1/27/2025 1:41,1/27/2025 3:40,44.81,675.07,Fast,Scheduled
905251,27786,57384,7/20/2023 11:39,7/20/2023 12:25,27.2,600.71,Trickle,Completed
905252,17179,68583,3/27/2025 17:39,3/27/2025 19:08,55.92,1070.04,Normal,Interrupted
905253,20615,51339,1/20/2023 16:44,1/20/2023 17:47,18.42,256.64,Normal,Scheduled
905254,29646,57279,1/20/2024 17:53,1/20/2024 20:07,52.78,877.85,Fast,Completed
905255,21135,62291,6/30/2024 22:01,6/30/2024 23:45,32.93,331.11,Normal,Scheduled
905256,22628,54075,2/9/2023 3:13,2/9/2023 5:24,38.89,426.08,Fast,Scheduled
905257,27644,56079,2/21/2025 18:54,2/21/2025 21:04,14.5,345.21,Trickle,Completed
905258,17495,51735,4/21/2023 17:19,4/21/2023 19:23,39.62,602.93,Fast,Completed
905259,20921,67804,2/2/2024 1:11,2/2/2024 2:16,7.31,85.72,Trickle,Completed
905260,17111,63585,12/31/2023 6:37,12/31/2023 8:01,23.99,475.54,Trickle,Scheduled
905261,11692,68133,3/21/2025 4:03,3/21/2025 7:00,5.11,125.98,Trickle,Completed
905262,29442,51015,9/18/2024 0:45,9/18/2024 1:49,51.63,1135.32,Normal,Completed
905263,20139,66959,3/2/2024 3:18,3/2/2024 5:43,30.58,492.46,Normal,Interrupted
905264,15858,54935,2/14/2025 9:51,2/14/2025 11:12,7.47,109.44,Normal,Interrupted
905265,16870,65730,10/2/2024 19:53,10/2/2024 20:51,35.98,407.79,Normal,Completed
905266,22021,52965,10/2/2024 17:30,10/2/2024 19:56,38.14,407.51,Trickle,Scheduled
905267,19908,69902,11/17/2024 14:14,11/17/2024 15:36,37.33,581.09,Normal,Scheduled
905268,13019,58404,1/11/2025 22:15,1/12/2025 0:26,29.7,719.53,Normal,Interrupted
905269,15057,56692,10/11/2023 10:13,10/11/2023 12:09,8.46,197.88,Fast,Scheduled
905270,18090,59358,4/11/2024 5:58,4/11/2024 7:37,22.86,293.89,Normal,Completed
905271,14830,63600,5/10/2023 22:39,5/10/2023 23:50,48.91,1164.71,Normal,Interrupted
905272,27208,57525,5/24/2023 6:41,5/24/2023 7:30,27.63,391.22,Trickle,Scheduled
905273,28469,62184,7/4/2024 2:48,7/4/2024 4:33,15.36,213,Fast,Interrupted
905274,26593,66843,11/13/2023 18:23,11/13/2023 20:29,31.29,323.8,Fast,Scheduled
905275,15855,64400,3/13/2025 9:40,3/13/2025 11:48,9.06,120.99,Trickle,Interrupted
905276,26410,67573,6/20/2024 17:46,6/20/2024 20:32,15.28,231.27,Normal,Completed
905277,23121,64453,12/12/2023 23:47,12/13/2023 0:24,43.73,1052.06,Fast,Completed
905278,11905,55860,12/31/2024 0:50,12/31/2024 3:09,46.11,830.97,Trickle,Completed
905279,17493,62341,3/26/2025 22:42,3/27/2025 0:31,50.72,1034.33,Trickle,Interrupted
905280,27664,51269,9/1/2024 17:27,9/1/2024 20:06,21.4,506.73,Fast,Completed
905281,10569,55963,6/30/2023 5:24,6/30/2023 7:20,37.27,785.55,Trickle,Completed
905282,10218,66107,7/27/2024 3:12,7/27/2024 6:01,52.76,589.9,Trickle,Scheduled
905283,13104,69205,10/13/2024 18:39,10/13/2024 19:39,11.1,198.12,Trickle,Completed
905284,12731,58420,5/17/2023 10:05,5/17/2023 10:58,13.98,204.57,Normal,Scheduled
905285,27053,54630,1/13/2025 22:27,1/14/2025 0:00,46.53,1151.62,Normal,Scheduled
905286,19802,59655,8/4/2024 11:58,8/4/2024 13:36,13.02,215.86,Fast,Interrupted
905287,15701,67755,12/14/2024 4:07,12/14/2024 4:55,24.53,343.65,Trickle,Completed
905288,11801,64998,8/14/2024 3:22,8/14/2024 3:59,56.12,772.67,Normal,Scheduled
905289,22978,53646,12/24/2024 13:12,12/24/2024 14:41,13.91,159.03,Trickle,Interrupted
905290,15496,55673,10/7/2023 16:18,10/7/2023 19:12,10.94,265.41,Normal,Scheduled
905291,18496,53304,9/5/2024 9:15,9/5/2024 10:13,41.13,890.42,Fast,Scheduled
905292,14849,51888,8/7/2024 17:59,8/7/2024 18:38,43.77,1040.75,Normal,Scheduled
905293,21796,68739,8/20/2023 5:52,8/20/2023 7:36,19.09,302.33,Normal,Scheduled
905294,25104,69282,7/8/2024 15:18,7/8/2024 17:15,22.63,254.7,Fast,Interrupted
905295,15281,61241,2/2/2025 11:17,2/2/2025 12:46,26.23,478.29,Trickle,Interrupted
905296,12699,59426,4/1/2023 12:14,4/1/2023 13:50,44.56,838.24,Fast,Interrupted
905297,21216,56200,5/14/2023 21:06,5/14/2023 22:19,52.88,599.24,Normal,Scheduled
905298,14291,52061,4/25/2023 23:00,4/26/2023 1:25,12.37,129.96,Trickle,Scheduled
905299,11925,68720,6/13/2023 10:38,6/13/2023 11:52,27.84,597.05,Fast,Completed
905300,18041,60820,4/25/2024 21:00,4/25/2024 22:49,46.1,1011.64,Normal,Scheduled
905301,28669,52864,6/7/2023 14:29,6/7/2023 17:28,26.59,498.82,Fast,Interrupted
905302,22051,61371,6/20/2024 15:50,6/20/2024 17:15,10.64,246.07,Normal,Completed
905303,23902,67324,1/12/2025 20:29,1/12/2025 22:08,19.78,310.6,Fast,Interrupted
905304,26726,66355,11/11/2023 3:07,11/11/2023 4:25,16.06,214.05,Normal,Completed
905305,27007,65237,3/28/2023 22:45,3/29/2023 0:13,49.21,1153.41,Trickle,Scheduled
905306,16673,69153,8/4/2023 14:00,8/4/2023 16:10,38.16,847.65,Trickle,Completed
905307,19010,57493,3/31/2025 11:00,3/31/2025 12:51,12.28,152.54,Trickle,Completed
905308,12661,56120,11/22/2023 20:42,11/22/2023 21:51,41.52,752.12,Fast,Completed
905309,28230,64551,3/21/2023 5:05,3/21/2023 6:07,35.09,838.01,Fast,Scheduled
905310,16452,65720,9/26/2024 17:24,9/26/2024 19:41,9.93,186.56,Normal,Completed
905311,11352,65707,9/16/2023 16:49,9/16/2023 19:32,21.38,321.47,Fast,Interrupted
905312,26331,67800,10/17/2024 1:34,10/17/2024 3:27,51.65,1104.76,Normal,Completed
905313,28100,68964,12/12/2024 10:18,12/12/2024 11:37,8.32,201.63,Trickle,Interrupted
905314,10907,55911,12/2/2023 5:23,12/2/2023 6:10,11.99,138.87,Fast,Scheduled
905315,28687,54141,8/21/2023 13:07,8/21/2023 15:30,48.87,643.86,Normal,Scheduled
905316,21554,50590,8/16/2023 4:13,8/16/2023 5:41,26.14,489.3,Normal,Interrupted
905317,19033,67973,10/30/2023 17:21,10/30/2023 17:53,53.99,771.4,Trickle,Scheduled
905318,12946,54853,11/21/2024 21:52,11/21/2024 23:18,54.79,1309.75,Fast,Scheduled
905319,29115,68470,5/1/2023 12:02,5/1/2023 13:49,30.08,573.6,Normal,Completed
905320,16976,56278,7/30/2024 7:46,7/30/2024 9:54,12.97,169.6,Normal,Interrupted
905321,24446,69435,6/30/2024 17:13,6/30/2024 18:36,56.04,1007.16,Normal,Interrupted
905322,18035,53031,1/2/2023 6:09,1/2/2023 9:00,25.94,599.27,Trickle,Interrupted
905323,17794,62367,4/20/2024 23:29,4/21/2024 2:14,18.97,360.53,Fast,Scheduled
905324,16795,68881,7/29/2024 8:07,7/29/2024 8:58,49.37,692.58,Normal,Completed
905325,13794,60731,5/3/2024 17:52,5/3/2024 19:28,48.93,702.16,Normal,Interrupted
905326,18214,61116,10/5/2024 12:41,10/5/2024 15:24,47.31,480.12,Trickle,Interrupted
905327,29476,67179,3/8/2023 7:28,3/8/2023 8:14,40.54,479.05,Trickle,Scheduled
905328,16876,63993,9/6/2023 7:36,9/6/2023 9:56,56.34,1314.97,Fast,Scheduled
905329,25513,63829,3/15/2025 11:12,3/15/2025 14:04,44.66,800.5,Trickle,Interrupted
905330,20324,68018,5/4/2024 18:18,5/4/2024 18:59,55.42,871.2,Trickle,Scheduled
905331,10772,57553,2/18/2025 18:22,2/18/2025 19:22,34.15,528.21,Normal,Interrupted
905332,17751,52064,2/15/2025 0:09,2/15/2025 2:38,46.42,1132.72,Trickle,Completed
905333,11822,57950,9/25/2024 2:30,9/25/2024 4:35,14,315.99,Fast,Scheduled
905334,10602,64964,9/3/2024 9:12,9/3/2024 10:24,43.24,1068.62,Fast,Completed
905335,28154,60652,8/10/2023 18:59,8/10/2023 20:09,40.61,640.35,Fast,Completed
905336,20583,61429,8/7/2023 2:48,8/7/2023 5:22,56.62,650.21,Fast,Scheduled
905337,19863,63680,4/11/2023 16:25,4/11/2023 17:20,21.23,293.42,Trickle,Interrupted
905338,14378,55594,12/11/2024 0:09,12/11/2024 2:16,55.66,566.67,Fast,Completed
905339,26399,53368,3/10/2025 0:43,3/10/2025 1:37,32.91,561.03,Fast,Interrupted
905340,27417,51986,3/8/2024 15:33,3/8/2024 16:42,47.03,649.58,Trickle,Interrupted
905341,13177,61259,8/14/2024 14:26,8/14/2024 17:20,53.79,887.41,Fast,Scheduled
905342,23174,60907,11/30/2023 9:17,11/30/2023 10:59,41.74,580.36,Fast,Completed
905343,24310,66957,6/23/2023 0:53,6/23/2023 3:18,39.5,644.53,Trickle,Interrupted
905344,14146,61582,5/20/2023 1:16,5/20/2023 3:27,13.32,283.54,Trickle,Interrupted
905345,12689,65521,1/13/2023 2:03,1/13/2023 4:39,17.39,222.31,Normal,Interrupted
905346,28827,69857,1/23/2024 6:14,1/23/2024 6:52,36.47,886.86,Fast,Completed
905347,21166,58402,4/26/2024 22:36,4/27/2024 1:22,29.03,388.26,Normal,Scheduled
905348,17592,50485,12/23/2024 17:01,12/23/2024 18:56,32.76,558.18,Fast,Interrupted
905349,15891,53784,2/14/2025 14:43,2/14/2025 17:35,30.98,565.15,Trickle,Interrupted
905350,10955,67458,4/14/2024 7:39,4/14/2024 9:56,12.22,232.28,Fast,Interrupted
905351,14267,67110,2/1/2024 14:06,2/1/2024 15:05,32.71,578.33,Trickle,Scheduled
905352,19951,54411,5/6/2024 6:22,5/6/2024 8:30,48.36,1207.78,Trickle,Scheduled
905353,16234,60101,3/25/2024 14:41,3/25/2024 16:17,25.14,608.7,Trickle,Scheduled
905354,18574,60581,3/28/2024 13:56,3/28/2024 15:38,29.72,371.61,Trickle,Interrupted
905355,26747,65842,3/8/2024 21:09,3/8/2024 23:21,51.84,1054.7,Normal,Interrupted
905356,19063,69741,12/23/2024 21:01,12/23/2024 21:49,56.35,882.01,Trickle,Scheduled
905357,29939,65417,10/8/2024 23:15,10/9/2024 0:06,48.06,709.33,Trickle,Scheduled
905358,25194,60350,7/31/2023 19:29,7/31/2023 20:53,21.87,260.51,Fast,Completed
905359,12349,58913,9/18/2024 16:34,9/18/2024 18:48,42.53,948.23,Trickle,Completed
905360,25870,66069,12/17/2023 11:03,12/17/2023 12:48,7.25,106.61,Normal,Completed
905361,17380,56974,4/13/2024 5:19,4/13/2024 7:45,14.07,150.85,Fast,Interrupted
905362,29560,52068,10/18/2024 9:11,10/18/2024 11:37,52.27,1154.15,Normal,Completed
905363,11833,62675,6/2/2023 4:30,6/2/2023 5:23,24,490.21,Fast,Interrupted
905364,13148,65918,9/28/2024 2:49,9/28/2024 3:52,22.66,556.98,Fast,Completed
905365,25766,68238,8/9/2024 18:43,8/9/2024 20:20,25.19,410.61,Fast,Completed
905366,15752,60463,1/22/2023 3:40,1/22/2023 6:33,27.24,578.85,Trickle,Interrupted
905367,10311,65259,12/24/2024 7:46,12/24/2024 10:19,30.72,566.54,Trickle,Scheduled
905368,18363,69639,7/30/2023 11:06,7/30/2023 13:48,44.4,1026.07,Fast,Completed
905369,23685,58501,11/30/2023 13:10,11/30/2023 14:24,33.47,770.69,Fast,Completed
905370,15655,66690,12/16/2023 5:11,12/16/2023 7:45,37.95,924.8,Trickle,Completed
905371,28258,55941,2/23/2025 21:30,2/23/2025 23:27,11.86,148.34,Trickle,Completed
905372,18219,65655,5/23/2023 3:20,5/23/2023 5:33,58.8,1076.54,Normal,Completed
905373,18177,69343,3/13/2023 2:29,3/13/2023 4:45,23.06,531.45,Normal,Interrupted
905374,23918,54904,1/29/2023 20:29,1/29/2023 21:02,28.98,363.21,Trickle,Completed
905375,27991,63895,10/22/2024 17:20,10/22/2024 18:13,58.09,850.62,Fast,Scheduled
905376,15585,60328,5/10/2024 23:46,5/11/2024 1:00,53.64,574.06,Normal,Interrupted
905377,19656,51081,10/11/2023 1:36,10/11/2023 3:50,17.93,378.86,Trickle,Interrupted
905378,28769,66583,8/6/2023 0:20,8/6/2023 1:23,48.7,737.18,Fast,Scheduled
905379,22742,67082,11/23/2024 23:39,11/24/2024 1:47,5.97,107.86,Normal,Completed
905380,15499,56593,10/26/2023 13:41,10/26/2023 14:55,37.09,512.26,Fast,Interrupted
905381,18055,54033,8/1/2024 9:14,8/1/2024 10:37,51.35,710.87,Fast,Interrupted
905382,12296,58088,2/28/2023 7:01,2/28/2023 9:42,59.28,930.21,Normal,Scheduled
905383,16012,62228,2/23/2023 5:13,2/23/2023 6:46,57.54,1171.38,Trickle,Scheduled
905384,17131,66134,2/1/2025 22:55,2/2/2025 1:36,9.35,187.53,Fast,Interrupted
905385,21440,58117,2/3/2025 1:09,2/3/2025 1:51,6.43,98.68,Trickle,Completed
905386,16828,63042,3/30/2024 18:46,3/30/2024 20:01,56.8,1025.18,Normal,Interrupted
905387,29052,51461,11/3/2024 15:25,11/3/2024 17:49,23.57,336.91,Normal,Scheduled
905388,18102,59851,1/29/2025 3:48,1/29/2025 4:55,42.51,971.4,Normal,Scheduled
905389,21608,64862,3/15/2024 9:31,3/15/2024 10:51,41.99,423.82,Normal,Completed
905390,24506,66812,3/6/2023 22:53,3/7/2023 1:18,58.08,837.95,Trickle,Interrupted
905391,17864,59918,5/21/2023 8:10,5/21/2023 10:20,47.82,584.88,Fast,Interrupted
905392,19878,54545,5/23/2024 6:51,5/23/2024 7:32,41.23,626.57,Normal,Scheduled
905393,10393,57835,9/3/2023 12:30,9/3/2023 13:30,28.15,562.93,Trickle,Interrupted
905394,28946,67283,11/17/2024 5:10,11/17/2024 6:38,33.98,352.03,Normal,Completed
905395,10345,56353,10/14/2024 14:31,10/14/2024 15:27,41.11,932.9,Fast,Scheduled
905396,19639,67435,7/11/2024 4:27,7/11/2024 6:00,53.12,794.59,Normal,Interrupted
905397,10860,61038,12/27/2024 1:35,12/27/2024 4:17,6.46,94.75,Normal,Interrupted
905398,12719,53694,11/6/2024 20:51,11/6/2024 22:58,28.75,313.27,Trickle,Interrupted
